Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2019,9,LEF,1101,219
2019,9,LEF,1102,214
2019,9,LEF,1103,181
2019,9,LEF,1104,42
2019,9,LEF,1105,352
2019,9,LEF,1106,327
2019,9,LEF,1107,264
2019,9,LEF,1108,343
2019,9,LEF,1110,232
2019,9,LEF,1111,180
2019,9,LEF,1112,57
2019,9,LEF,1113,35
2019,9,LEF,1114,268
2019,9,LEF,1115,335
2019,9,LEF,1116,73
2019,9,LEF,1117,292
2019,9,LEF,1119,210
2019,9,LEF,1120,9
2019,9,LEF,1122,188
2019,9,LEF,1123,117
2019,9,LEF,1124,61
2019,9,LEF,1125,113
2019,9,LEF,1126,293
2019,9,LEF,1127,313
2019,9,LEF,1129,97
2019,9,LEF,1130,70
2019,9,LEF,1131,212
2019,9,LEF,1132,204
2019,9,LEF,1133,124
2019,9,LEF,1135,217
2019,9,LEF,1136,332
2019,9,LEF,1137,166
2019,9,LEF,1138,58
2019,9,LEF,1139,31
2019,9,LEF,1140,66
2019,9,LEF,1141,191
2019,9,LEF,1142,317
2019,9,LEF,1143,215
2019,9,LEF,1144,261
2019,9,LEF,1145,174
2019,9,LEF,1146,286
2019,9,LEF,1148,307
2019,9,LEF,1149,253
2019,9,LEF,1150,289
2019,9,LEF,1151,321
2019,9,LEF,1152,351
2019,9,LEF,1153,29
2019,9,LEF,1154,274
2019,9,LEF,1155,24
2019,9,LEF,1156,273
2019,9,LEF,1157,192
2019,9,LEF,1158,133
2019,9,LEF,1159,199
2019,9,LEF,1160,85
2019,9,LEF,1161,183
2019,9,LEF,1162,247
2019,9,LEF,1163,100
2019,9,LEF,1164,346
2019,9,LEF,1165,248
2019,9,LEF,1166,52
2019,9,LEF,1167,201
2019,9,LEF,1168,151
2019,9,LEF,1169,339
2019,9,LEF,1170,287
2019,9,LEF,1171,260
2019,9,LEF,1172,103
2019,9,LEF,1173,120
2019,9,LEF,1174,221
2019,9,LEF,1175,353
2019,9,LEF,1176,209
2019,9,LEF,1177,93
2019,9,LEF,1178,329
2019,9,LEF,1179,203
2019,9,LEF,1180,256
2019,9,LEF,1181,2
2019,9,LEF,1182,172
2019,9,LEF,1183,295
2019,9,LEF,1184,271
2019,9,LEF,1185,145
2019,9,LEF,1186,186
2019,9,LEF,1187,272
2019,9,LEF,1188,320
2019,9,LEF,1189,238
2019,9,LEF,1190,158
2019,9,LEF,1191,189
2019,9,LEF,1192,277
2019,9,LEF,1193,216
2019,9,LEF,1194,259
2019,9,LEF,1195,160
2019,9,LEF,1196,20
