Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2007,84,UCS,1102,40
2007,84,UCS,1103,81
2007,84,UCS,1104,18
2007,84,UCS,1105,334
2007,84,UCS,1106,298
2007,84,UCS,1107,119
2007,84,UCS,1108,323
2007,84,UCS,1110,178
2007,84,UCS,1111,126
2007,84,UCS,1112,16
2007,84,UCS,1113,260
2007,84,UCS,1114,233
2007,84,UCS,1115,319
2007,84,UCS,1116,38
2007,84,UCS,1117,214
2007,84,UCS,1119,165
2007,84,UCS,1120,90
2007,84,UCS,1122,181
2007,84,UCS,1123,200
2007,84,UCS,1124,107
2007,84,UCS,1125,140
2007,84,UCS,1126,332
2007,84,UCS,1127,218
2007,84,UCS,1129,94
2007,84,UCS,1130,31
2007,84,UCS,1131,175
2007,84,UCS,1132,206
2007,84,UCS,1133,70
2007,84,UCS,1135,228
2007,84,UCS,1137,112
2007,84,UCS,1138,152
2007,84,UCS,1139,44
2007,84,UCS,1140,75
2007,84,UCS,1141,210
2007,84,UCS,1142,243
2007,84,UCS,1143,57
2007,84,UCS,1144,265
2007,84,UCS,1145,177
2007,84,UCS,1146,322
2007,84,UCS,1147,234
2007,84,UCS,1148,186
2007,84,UCS,1149,327
2007,84,UCS,1150,132
2007,84,UCS,1151,235
2007,84,UCS,1152,222
2007,84,UCS,1153,93
2007,84,UCS,1154,310
2007,84,UCS,1155,13
2007,84,UCS,1156,278
2007,84,UCS,1157,266
2007,84,UCS,1158,101
2007,84,UCS,1159,270
2007,84,UCS,1160,239
2007,84,UCS,1161,100
2007,84,UCS,1162,176
2007,84,UCS,1163,46
2007,84,UCS,1164,285
2007,84,UCS,1165,172
2007,84,UCS,1166,60
2007,84,UCS,1168,151
2007,84,UCS,1169,195
2007,84,UCS,1170,309
2007,84,UCS,1171,219
2007,84,UCS,1172,86
2007,84,UCS,1173,73
2007,84,UCS,1174,271
2007,84,UCS,1175,189
2007,84,UCS,1176,321
2007,84,UCS,1177,49
2007,84,UCS,1178,169
2007,84,UCS,1179,130
2007,84,UCS,1180,71
2007,84,UCS,1181,7
2007,84,UCS,1182,238
2007,84,UCS,1183,307
2007,84,UCS,1184,224
2007,84,UCS,1185,216
2007,84,UCS,1186,241
2007,84,UCS,1187,336
2007,84,UCS,1189,296
2007,84,UCS,1190,161
2007,84,UCS,1191,89
2007,84,UCS,1192,207
2007,84,UCS,1193,226
2007,84,UCS,1194,251
2007,84,UCS,1196,4
2007,84,UCS,1197,274
2007,84,UCS,1198,284
2007,84,UCS,1199,27
2007,84,UCS,1200,108
2007,84,UCS,1201,74
2007,84,UCS,1202,196
2007,84,UCS,1203,67
2007,84,UCS,1204,237
2007,84,UCS,1205,282
2007,84,UCS,1206,76
2007,84,UCS,1207,20
