Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2008,64,BKM,1102,220
2008,64,BKM,1103,69
2008,64,BKM,1104,112
2008,64,BKM,1105,304
2008,64,BKM,1106,211
2008,64,BKM,1107,195
2008,64,BKM,1108,329
2008,64,BKM,1110,136
2008,64,BKM,1111,92
2008,64,BKM,1112,41
2008,64,BKM,1113,59
2008,64,BKM,1114,182
2008,64,BKM,1115,210
2008,64,BKM,1116,47
2008,64,BKM,1117,274
2008,64,BKM,1119,282
2008,64,BKM,1120,213
2008,64,BKM,1122,143
2008,64,BKM,1123,279
2008,64,BKM,1124,45
2008,64,BKM,1125,126
2008,64,BKM,1126,300
2008,64,BKM,1127,212
2008,64,BKM,1129,86
2008,64,BKM,1130,165
2008,64,BKM,1131,260
2008,64,BKM,1132,199
2008,64,BKM,1133,196
2008,64,BKM,1135,133
2008,64,BKM,1137,234
2008,64,BKM,1138,193
2008,64,BKM,1139,10
2008,64,BKM,1140,33
2008,64,BKM,1141,85
2008,64,BKM,1142,290
2008,64,BKM,1143,54
2008,64,BKM,1144,303
2008,64,BKM,1145,302
2008,64,BKM,1146,248
2008,64,BKM,1147,258
2008,64,BKM,1148,243
2008,64,BKM,1149,313
2008,64,BKM,1150,139
2008,64,BKM,1151,159
2008,64,BKM,1152,227
2008,64,BKM,1153,155
2008,64,BKM,1154,330
2008,64,BKM,1155,27
2008,64,BKM,1156,110
2008,64,BKM,1157,301
2008,64,BKM,1158,154
2008,64,BKM,1159,225
2008,64,BKM,1160,174
2008,64,BKM,1161,144
2008,64,BKM,1162,246
2008,64,BKM,1163,42
2008,64,BKM,1164,310
2008,64,BKM,1165,160
2008,64,BKM,1166,53
2008,64,BKM,1167,320
2008,64,BKM,1168,93
2008,64,BKM,1169,71
2008,64,BKM,1170,318
2008,64,BKM,1171,312
2008,64,BKM,1172,25
2008,64,BKM,1173,66
2008,64,BKM,1174,167
2008,64,BKM,1175,293
2008,64,BKM,1176,200
2008,64,BKM,1177,198
2008,64,BKM,1178,272
2008,64,BKM,1179,12
2008,64,BKM,1180,250
2008,64,BKM,1181,3
2008,64,BKM,1182,19
2008,64,BKM,1183,314
2008,64,BKM,1184,284
2008,64,BKM,1185,163
2008,64,BKM,1186,268
2008,64,BKM,1187,277
2008,64,BKM,1189,208
2008,64,BKM,1190,189
2008,64,BKM,1191,256
2008,64,BKM,1192,221
2008,64,BKM,1193,194
2008,64,BKM,1194,288
2008,64,BKM,1195,278
2008,64,BKM,1196,34
2008,64,BKM,1197,326
2008,64,BKM,1198,323
2008,64,BKM,1199,36
2008,64,BKM,1200,214
2008,64,BKM,1201,102
2008,64,BKM,1202,305
2008,64,BKM,1203,270
2008,64,BKM,1204,96
2008,64,BKM,1205,191
2008,64,BKM,1206,127
2008,64,BKM,1207,8
2008,64,BKM,1208,141
2008,64,BKM,1209,297
2008,64,BKM,1210,82
2008,64,BKM,1211,26
2008,64,BKM,1212,340
2008,64,BKM,1214,81
2008,64,BKM,1216,240
2008,64,BKM,1217,222
2008,64,BKM,1218,266
2008,64,BKM,1219,149
2008,64,BKM,1220,283
2008,64,BKM,1221,88
2008,64,BKM,1222,114
2008,64,BKM,1224,334
2008,64,BKM,1225,257
2008,64,BKM,1226,281
2008,64,BKM,1227,131
2008,64,BKM,1228,115
2008,64,BKM,1229,38
2008,64,BKM,1231,22
2008,64,BKM,1232,156
2008,64,BKM,1233,254
2008,64,BKM,1234,245
2008,64,BKM,1235,204
2008,64,BKM,1236,203
2008,64,BKM,1237,43
