Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2003,51,ERD,1102,197
2003,51,ERD,1103,126
2003,51,ERD,1104,54
2003,51,ERD,1105,314
2003,51,ERD,1106,274
2003,51,ERD,1107,296
2003,51,ERD,1108,258
2003,51,ERD,1110,268
2003,51,ERD,1111,184
2003,51,ERD,1112,4
2003,51,ERD,1113,78
2003,51,ERD,1114,146
2003,51,ERD,1115,327
2003,51,ERD,1116,52
2003,51,ERD,1117,108
2003,51,ERD,1119,326
2003,51,ERD,1120,37
2003,51,ERD,1122,245
2003,51,ERD,1123,137
2003,51,ERD,1124,127
2003,51,ERD,1125,238
2003,51,ERD,1126,309
2003,51,ERD,1127,183
2003,51,ERD,1128,195
2003,51,ERD,1129,202
2003,51,ERD,1130,95
2003,51,ERD,1131,169
2003,51,ERD,1132,209
2003,51,ERD,1133,138
2003,51,ERD,1135,291
2003,51,ERD,1137,117
2003,51,ERD,1138,162
2003,51,ERD,1139,25
2003,51,ERD,1140,44
2003,51,ERD,1141,171
2003,51,ERD,1142,310
2003,51,ERD,1143,60
2003,51,ERD,1144,275
2003,51,ERD,1145,84
2003,51,ERD,1147,262
2003,51,ERD,1148,286
2003,51,ERD,1149,292
2003,51,ERD,1150,73
2003,51,ERD,1151,100
2003,51,ERD,1152,302
2003,51,ERD,1153,33
2003,51,ERD,1154,300
2003,51,ERD,1155,107
2003,51,ERD,1156,99
2003,51,ERD,1157,198
2003,51,ERD,1158,120
2003,51,ERD,1159,229
2003,51,ERD,1160,97
2003,51,ERD,1161,51
2003,51,ERD,1162,322
2003,51,ERD,1163,22
2003,51,ERD,1164,290
2003,51,ERD,1165,277
2003,51,ERD,1166,1
2003,51,ERD,1168,266
2003,51,ERD,1169,104
2003,51,ERD,1170,308
2003,51,ERD,1171,269
2003,51,ERD,1172,42
2003,51,ERD,1173,92
2003,51,ERD,1174,154
2003,51,ERD,1175,246
2003,51,ERD,1176,155
2003,51,ERD,1177,43
2003,51,ERD,1178,123
2003,51,ERD,1179,189
2003,51,ERD,1180,177
2003,51,ERD,1181,17
2003,51,ERD,1182,196
2003,51,ERD,1183,206
2003,51,ERD,1184,319
2003,51,ERD,1185,158
2003,51,ERD,1186,187
2003,51,ERD,1187,79
2003,51,ERD,1189,284
2003,51,ERD,1190,173
2003,51,ERD,1191,115
2003,51,ERD,1192,240
2003,51,ERD,1193,109
2003,51,ERD,1194,263
