Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2007,133,CPR,1102,35
2007,133,CPR,1103,74
2007,133,CPR,1104,68
2007,133,CPR,1105,331
2007,133,CPR,1106,310
2007,133,CPR,1107,126
2007,133,CPR,1108,315
2007,133,CPR,1110,183
2007,133,CPR,1111,80
2007,133,CPR,1112,12
2007,133,CPR,1113,163
2007,133,CPR,1114,233
2007,133,CPR,1115,297
2007,133,CPR,1116,47
2007,133,CPR,1117,194
2007,133,CPR,1119,237
2007,133,CPR,1120,82
2007,133,CPR,1122,160
2007,133,CPR,1123,239
2007,133,CPR,1124,113
2007,133,CPR,1125,127
2007,133,CPR,1126,323
2007,133,CPR,1127,242
2007,133,CPR,1129,120
2007,133,CPR,1130,39
2007,133,CPR,1131,215
2007,133,CPR,1132,230
2007,133,CPR,1133,49
2007,133,CPR,1135,231
2007,133,CPR,1137,109
2007,133,CPR,1138,213
2007,133,CPR,1139,34
2007,133,CPR,1140,32
2007,133,CPR,1141,206
2007,133,CPR,1142,140
2007,133,CPR,1143,72
2007,133,CPR,1144,265
2007,133,CPR,1145,266
2007,133,CPR,1146,309
2007,133,CPR,1147,251
2007,133,CPR,1148,174
2007,133,CPR,1149,328
2007,133,CPR,1150,144
2007,133,CPR,1151,217
2007,133,CPR,1152,235
2007,133,CPR,1153,137
2007,133,CPR,1154,307
2007,133,CPR,1155,28
2007,133,CPR,1156,246
2007,133,CPR,1157,260
2007,133,CPR,1158,117
2007,133,CPR,1159,278
2007,133,CPR,1160,191
2007,133,CPR,1161,102
2007,133,CPR,1162,195
2007,133,CPR,1163,86
2007,133,CPR,1164,270
2007,133,CPR,1165,177
2007,133,CPR,1166,29
2007,133,CPR,1168,151
2007,133,CPR,1169,228
2007,133,CPR,1170,280
2007,133,CPR,1171,279
2007,133,CPR,1172,54
2007,133,CPR,1173,89
2007,133,CPR,1174,305
2007,133,CPR,1175,162
2007,133,CPR,1176,330
2007,133,CPR,1177,61
2007,133,CPR,1178,193
2007,133,CPR,1179,93
2007,133,CPR,1180,71
2007,133,CPR,1181,23
2007,133,CPR,1182,216
2007,133,CPR,1183,300
2007,133,CPR,1184,168
2007,133,CPR,1185,209
2007,133,CPR,1186,200
2007,133,CPR,1187,304
2007,133,CPR,1189,301
2007,133,CPR,1190,141
2007,133,CPR,1191,121
2007,133,CPR,1192,245
2007,133,CPR,1193,211
2007,133,CPR,1194,199
2007,133,CPR,1196,3
2007,133,CPR,1197,207
2007,133,CPR,1198,252
2007,133,CPR,1199,46
2007,133,CPR,1200,118
2007,133,CPR,1201,75
2007,133,CPR,1202,196
2007,133,CPR,1203,78
2007,133,CPR,1204,218
2007,133,CPR,1205,285
2007,133,CPR,1206,128
2007,133,CPR,1207,16
2007,133,CPR,1208,51
2007,133,CPR,1209,220
2007,133,CPR,1210,31
2007,133,CPR,1211,55
2007,133,CPR,1212,291
2007,133,CPR,1214,241
2007,133,CPR,1216,250
2007,133,CPR,1217,232
2007,133,CPR,1218,90
2007,133,CPR,1219,181
2007,133,CPR,1220,104
2007,133,CPR,1221,95
2007,133,CPR,1222,98
2007,133,CPR,1224,324
2007,133,CPR,1225,302
2007,133,CPR,1226,204
2007,133,CPR,1227,164
2007,133,CPR,1228,37
2007,133,CPR,1229,111
2007,133,CPR,1231,26
2007,133,CPR,1232,122
2007,133,CPR,1233,334
2007,133,CPR,1234,76
2007,133,CPR,1235,112
2007,133,CPR,1236,255
2007,133,CPR,1237,202
2007,133,CPR,1238,201
2007,133,CPR,1239,224
