Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2003,37,SAU,1102,112
2003,37,SAU,1103,162
2003,37,SAU,1104,19
2003,37,SAU,1105,321
2003,37,SAU,1106,241
2003,37,SAU,1107,221
2003,37,SAU,1108,203
2003,37,SAU,1110,174
2003,37,SAU,1111,185
2003,37,SAU,1112,10
2003,37,SAU,1113,96
2003,37,SAU,1114,129
2003,37,SAU,1115,319
2003,37,SAU,1116,132
2003,37,SAU,1117,260
2003,37,SAU,1119,312
2003,37,SAU,1120,79
2003,37,SAU,1122,152
2003,37,SAU,1123,62
2003,37,SAU,1124,106
2003,37,SAU,1125,161
2003,37,SAU,1126,224
2003,37,SAU,1127,147
2003,37,SAU,1128,171
2003,37,SAU,1129,201
2003,37,SAU,1130,23
2003,37,SAU,1131,41
2003,37,SAU,1132,237
2003,37,SAU,1133,142
2003,37,SAU,1135,258
2003,37,SAU,1137,144
2003,37,SAU,1138,278
2003,37,SAU,1139,11
2003,37,SAU,1140,18
2003,37,SAU,1141,133
2003,37,SAU,1142,320
2003,37,SAU,1143,93
2003,37,SAU,1144,177
2003,37,SAU,1145,66
2003,37,SAU,1147,298
2003,37,SAU,1148,259
2003,37,SAU,1149,80
2003,37,SAU,1150,168
2003,37,SAU,1151,67
2003,37,SAU,1152,306
2003,37,SAU,1153,56
2003,37,SAU,1154,208
2003,37,SAU,1155,102
2003,37,SAU,1156,187
2003,37,SAU,1157,194
2003,37,SAU,1158,5
2003,37,SAU,1159,269
2003,37,SAU,1160,180
2003,37,SAU,1161,99
2003,37,SAU,1162,303
2003,37,SAU,1163,29
2003,37,SAU,1164,282
2003,37,SAU,1165,308
2003,37,SAU,1166,2
2003,37,SAU,1168,299
2003,37,SAU,1169,113
2003,37,SAU,1170,279
2003,37,SAU,1171,232
2003,37,SAU,1172,69
2003,37,SAU,1173,51
2003,37,SAU,1174,100
2003,37,SAU,1175,236
2003,37,SAU,1176,195
2003,37,SAU,1177,14
2003,37,SAU,1178,216
